,Filename,Label,Sentence
2935,073_FRA_2020-12-29-part_2022-05-11_10:42:30.0.txt,FISCAL POLICY,"- Tax measures Article 2 I.-Chapter I of Title I of the first part of Book I of the General Tax Code is amended as follows: 1° In the first sentence of the second paragraph of Article 196 B- the amount: ""€5,947"" is replaced by the amount: ""€5,959""; 2° I of Article 197- in the wording resulting from 3° of I of Article 2 of Law No. 2019-1479 of December 28, 2019 of finances for 2020- is thus modified: a) Paragraph 1 is thus modified: -in the first two paragraphs- the amount: ""€10,064"" is replaced by the amount: ""€10,084""; -at the end of the second paragraph and in the third paragraph- the amount: ""€25,659"" is replaced by the amount: ""€25,710""; -at the end of the third paragraph and in the penultimate paragraph- the amount: ""€73,369 €"" is replaced by the amount: ""€73,516""; -at the end of the penultimate and last paragraphs- the amount: ""€157,806"" is replaced by the amount: ""€158,122""; b) On 2 is amended as follows: -in the first paragraph- the amount: “€1,567” is replaced by the amount: “€1,570”; - at the end of the first sentence of the second paragraph - the amount: ""€3,697"" is replaced by the amount: ""€3,704""; -at the end of the third paragraph- the amount: ""€936"" is replaced by the amount: ""€938""; - in the first sentence of the penultimate paragraph - the amount: ""€1,562"" is replaced by the amount: ""€1,565""; - in the first sentence of the last paragraph - the amount: ""€1,745"" is replaced by the amount: ""€1,748""; c) In a of 4- the amount: ""€777"" is replaced by the amount: ""€779"" and the amount: ""€1,286"" is replaced by the amount: ""€1,289""; 3° Section 1 of III of Article 204 H is amended as follows: a) The table in the second paragraph of a is worded as follows: ""Monthly deduction base\t Proportional rate Less than €1,420\t 0% Greater than or equal to €1,420 and less than €1,475\t 0-5% Greater than or equal to €1,475 and less than €1,570\t 1-3% Greater than or equal to €1,570 and less than €1,676\t 2-1% Greater than or equal to €1,676 and less than €1,791\t 2-9% Greater than or equal to €1,791 and less than €1,887\t 3-5% Greater than or equal to €1,887 and less than €2,012\t 4-1% Greater than or equal to €2,012 and less than €2,381\t 5-3% Greater than or equal to €2,381 and less than €2,725\t 7-5% Higher or equal to €2,725 and less than €3,104\t 9-9% Greater than or equal to €3,104 and less than €3,494\t 11-9% Greater than or equal to €3,494 and less than €4,077 \t 13-8% Greater than or equal to €4,077 and less than €4,888\t 15-8% Greater than or equal to €4,888 and less than 6 €116\t 17-9% Greater than or equal to €6,116 and less than €7,640\t 20% Greater than or equal to €7,640 and less than €10,604\t 24% Greater than or equal to €10,604 and less than €14,362\t 28% Greater than or equal to €14,362and less than €22,545\t 33% Greater than or equal to €22,545 and less than €48,292\t 38% Greater than or equal to €48,292\t 43%”; b) The table in the second paragraph of b reads as follows: “Monthly deduction base\t Proportional rate Less than €1,629\t 0% Greater than or equal to €1,629 and less than €1,728\t 0-5% Greater than or equal to €1,728 and less than €1,904\t 1-3% Greater than or equal to €1,904 and less than €2,079\t 2-1% Greater than or equal to €2,079 and less than 2,296 €\t 2-9% Greater than or equal to €2,296 and less than €2,421\t 3-5% Greater than or equal to €2,421 and less than €2,505\t 4-1% Greater than or equal to 2 €505 and less than €2,755\t 5-3% Greater than or equal to €2,755 and less than €3,406\t 7-5% Greater than or equal to €3,406 and less than €4,359\t 9- 9% Greater than or equal to €4,359 and less than €4,952\t 11-9% Greater than or equal to €4,952 and less than €5,736\t 13-8% Greater than or equal to €5,736 and less than €6,872\t 15-8% Greater than or equal to €6,872 and less than €7,640\t 17-9% Greater than or equal to €7,640 and less less than €8,684\t 20% Greater than or equal to €8,684 and less than €11,940\t 24% Greater than or equal to €11,940 and less than €15,865\t 28% Greater than or equal to €15,865 and less than €24,215\t 33% Greater than or equal to €24,215 and less than €52,930\t 38% Greater than or equal to €52,930\t 43%”; c) The table in the second paragraph of c reads as follows: “Monthly deduction base\t Proportional rate Less than €1,745\t 0% Greater than or equal to €1,745 and less than €1,887\t 0-5% Greater than or equal to €1,887 and less than €2,104\t 1-3% Greater than or equal to €2,104 and less than €2,371\t 2-1% Greater than or equal to €2,371 and less than 2,463 €\t 2-9% Greater than or equal to €2,463 and less than €2,547\t 3-5% Greater than or equal to €2,547 and less than €2,630\t 4-1% Greater than or equal to 2 €630 and less than €2,922\t 5-3% Greater than or equal to €2,922 and less than €4,033\t 7-5% Greater than or equal to €4,033 and less than €5,219\t 9- 9% Greater than or equal to €5,219 and less than €5,887\t 11-9% Greater than or equal to €5,887 and less than €6,830\t 13-8% Greater than or equal to €6,830 and less than €7,515\t 15-8% Greater than or equal to €7,515 and less than €8,325\t 17-9% Greater than or equal to €8,325 and less less than €9,661\t 20% Greater than or equal to €9,661 and less than €12,997\t 24% Greater than or equal to €12,997 and less than €16,533\t 28% Greater than or equal to €16,533 and less than €26,496\t 33% Greater than or equal to €26,496 and less than €55,926\t 38% Greater than or equal to €55,926\t 43%”; d) The e- in its wording resulting from g of 3° of I of article 2 of law n° 2018-1317 of December 28, 2018 of finances for 2019- is repealed."
2936,073_FRA_2020-12-29-part_2022-05-11_10:42:30.0.txt,NONE,II.-A to c of 3° of I apply to income received or earned from 1 January 2021.
2937,073_FRA_2020-12-29-part_2022-05-11_10:42:30.0.txt,NONE,"Article 3 The first part of Book I of the General Tax Code is amended as follows: 1° In Article 80 quater - the words: ""its payment results from a court decision or the agreement mentioned in Article 229 -1 of the same code and that"" are deleted; 2° In the first paragraph of 2° of II of Article 156- the words: ""when its payment results from a divorce agreement mentioned in Article 229-1 of the same code or a court decision and"" are deleted; 3° II of article 199 octodecies is repealed; 4° In the first paragraph of article 1133 ter- the words: ""of articles 274-"" are replaced by the words: “of article 274- of the second paragraph of article 276 and of the articles"
2938,073_FRA_2020-12-29-part_2022-05-11_10:42:30.0.txt,NONE,"Article 4 I.-The General Tax Code is amended as follows: 1° Sections III and IV of Article 182 A are worded as follows: ""III.-The deduction is calculated- according to a tariff corresponding to a duration of one an- by applying to the fraction of the sums subject to withholding that exceeds €15,018 the rate of: ""a) 12% for the fraction greater than €15,018 and less than or equal to €43,563; ""b) 20% for the fraction greater than €43,563."
2939,073_FRA_2020-12-29-part_2022-05-11_10:42:30.0.txt,NONE,"""""The rates of 12% and 20% mentioned in a and b of this III are reduced - respectively - to 8% and 14-4% in the overseas departments."
2940,073_FRA_2020-12-29-part_2022-05-11_10:42:30.0.txt,NONE,When the sums subject to withholding are paid quarterly - monthly - weekly or daily - the limits of the tranches of the annual tariff provided for in this III are divided respectively by 4 - by 12 - by 52 or by 312.
2941,073_FRA_2020-12-29-part_2022-05-11_10:42:30.0.txt,FISCAL POLICY,"""""IV.-Each of the limits of the brackets of the tariff provided for in III is revised each year in the same proportion as the upper limit of the first bracket of the income tax scale."
2942,073_FRA_2020-12-29-part_2022-05-11_10:42:30.0.txt,NONE,The amounts obtained are rounded to the nearest euro; the fraction of euro equal to 0-5 is counted as 1.
2943,073_FRA_2020-12-29-part_2022-05-11_10:42:30.0.txt,FISCAL POLICY,"""; 2° In V of Article 182 A bis - the references: ""the III and IV"" are replaced by the reference: ""the III""; 3° The last paragraph of II of Article 182 B is supplemented by a sentence worded as follows: ""When it exceeds this amount - the taxpayer may request reimbursement of the excess deduction made."
2944,073_FRA_2020-12-29-part_2022-05-11_10:42:30.0.txt,NONE,"""""; 4° Article 1671 A is amended as follows: a) After the word: ""month"" - the end of the second paragraph is worded as follows: ""for the same employee-pensioner-annuitant or beneficiary of the payments giving rise to the 'one of those detentions."
2945,073_FRA_2020-12-29-part_2022-05-11_10:42:30.0.txt,NONE,”; b) The a and b are repealed.
2946,073_FRA_2020-12-29-part_2022-05-11_10:42:30.0.txt,NONE,"II.-The 2°- 4° and 5° of I and B of II of article 13 of the law n° 2018-1317 of December 28, 2018 of finances for 2019 are repealed."
2947,073_FRA_2020-12-29-part_2022-05-11_10:42:30.0.txt,NONE,"III.-I and III of article 12 of the law n° 2019-1479 of December 28, 2019 of finances for 2020 are repealed."
2948,073_FRA_2020-12-29-part_2022-05-11_10:42:30.0.txt,NONE,IV.-A.-I 3° applies to income received from 1 January 2020.
2949,073_FRA_2020-12-29-part_2022-05-11_10:42:30.0.txt,FISCAL POLICY,B.-For the year 2021- IV of article 182 A of the general tax code is not applicable.
2950,073_FRA_2020-12-29-part_2022-05-11_10:42:30.0.txt,FISCAL POLICY,"Article 5 In the f of 1 of article 195 of the general tax code - the words: ""widows-elderly"" are replaced by the words: ""surviving spouses-elderly"
2951,073_FRA_2020-12-29-part_2022-05-11_10:42:30.0.txt,NONE,"Article 6 IV of article 1- III of articles 2 and 7- VI of article 12- II of article 14- X of article 17- II of articles 18 and 19 - the X and XI of article 21 - the II of articles 25 and 46 - the XIII of article 65 and the III of article 69 of the law n° 2020-935 of July 30, 2020 of amending finances for 2020 are repealed."
2952,073_FRA_2020-12-29-part_2022-05-11_10:42:30.0.txt,FISCAL POLICY,"Article 7 Paragraph 11 of Article 38 of the General Tax Code is amended as follows: 1° At the beginning of the second paragraph, the words: ""1°"" are added; 2° Two paragraphs are added as follows: ""2° The profit or loss recorded on the occasion of the withdrawal of assets from the auxiliary accounting of allocation - subject to the rules of VII of article L. 144-2 of the same code - in order to meet the obligations provided for in article L. 142-4 of the said code- is not included in the result of the financial year during which the withdrawal took place if the items are recorded in the general accounts for their book value as it appears in the starting assignment auxiliary accounting."
2953,073_FRA_2020-12-29-part_2022-05-11_10:42:30.0.txt,FISCAL POLICY,In this case - the profit or loss resulting from the subsequent sale of these elements is calculated according to the value they had - from a tax point of view - in the records of the company having carried out the operation .
2954,073_FRA_2020-12-29-part_2022-05-11_10:42:30.0.txt,FISCAL POLICY,"» Article 8 I.-The General Tax Code is amended as follows: 1° In 5° of I of Article 1379- the rate: ""26-5%"" is replaced by the rate: ""53%""; 2 ° Article 1586 is thus amended: a) In 6° of I- the rate: ""23-5%"" is replaced by the rate: ""47%""; b) Section II is repealed; 3° At the end of 2 of II of article 1586 ter - the rate: ""1-5%"" is replaced by the rate: ""0-75%""; 4° Article 1586 quater is thus modified: a) I is thus modified : -at the beginning of the second paragraph of b and c- the rate: ""0-5%"" is replaced by the rate: ""0-25%""; -in the second paragraph of c- the rate: ""0-9%"" is replaced by the rate: ""0-45%""; -in the second paragraph of d- at the beginning- the rate: ""1-4%"" is replaced by the rate: ""0-7%"" and the rate: ""0 -1%” is replaced by the rate: “0-05%”; - at the end of the first paragraph of e- the rate: “1-5%” is replaced by the rate: “0-75%”; b ) In II- the amount: “€1,000” is replaced by the amount: “€500”; 5° Article 1586 sexies is amended as follows: a) In the first paragraph of I- the reference: “II” is replaced by the reference: “II bis”; b) Sections I bis and II and c of 2 of VI are repealed; 6° At the end of article 1586 septies – the amount: “€250” is replaced by the amount: “€125”; 7° In the first sentence of II of Article 1586 h – the words: “and the regions” are deleted; 8° 3° of article 1599 bis is repealed; 9° The second paragraph of 1 of III of Article 1600 reads as follows: ""Its rate is equal to 3-46%."",
 """"; 10° In the last paragraph of I of Article 1647 B sexies- the rate: ""3%"" is replaced by the rate: ""2%""; 11° In the first paragraph of Article 1679 septies- the amount : ""€3,000"" is replaced by the amount: ""€1,500"
2955,073_FRA_2020-12-29-part_2022-05-11_10:42:30.0.txt,FISCAL POLICY,"II.-The fourth part of the general code of local authorities is thus modified: 1° Article L. 4331-2 is thus modified: a) At the beginning of 1° of a- the words: ""The contribution on the value added companies and"" are deleted; b) An 11° is added as follows: ""11° The fraction of the net product of the value added tax collected pursuant to A to C of IV of Article 8 of the finance law n° 2020-1721 of December 29, 2020 for 2021."
2956,073_FRA_2020-12-29-part_2022-05-11_10:42:30.0.txt,FISCAL POLICY,"""; 2° II of Article L. 4331-2-1 is repealed; 3° After 6° of I of Article L. 4425-22- a 7° is inserted as follows: ""7 ° The fraction of the net product of the value added tax collected pursuant to A to C of IV of article 8 of the law n ° 2020-1721 of December 29, 2020 of finances for 2021."
2957,073_FRA_2020-12-29-part_2022-05-11_10:42:30.0.txt,FISCAL POLICY,"» III.-After the twentieth paragraph of II of Article 46of Finance Law No. 2005-1719 of 30 December 2005 for 2006 - a paragraph worded as follows is inserted: ""As of 2021 - the second section mentioned in the fifth paragraph of this II also traces the payments to the regions - to the Department of Mayotte- to the collectivity of Corsica and the territorial collectivities of Martinique and Guyana of the products of the value added tax provided for in article 8 of the law n ° 2020-1721 of December 29, 2020 of finances for 2021."
2958,073_FRA_2020-12-29-part_2022-05-11_10:42:30.0.txt,NONE,These products are paid monthly - at the rate of one-twelfth of the amount due.
2959,073_FRA_2020-12-29-part_2022-05-11_10:42:30.0.txt,FISCAL POLICY,"""» IV.-A.-As of 2021- a fraction of the net value added tax product- defined as the gross budgetary product for the year- less refunds and refunds made for the current year by the assigned accountants- is assigned to the regions- to the Department of Mayotte- to the community of Corsica and to the territorial communities of Martinique and Guyana- according to the procedures defined in this IV."
2960,073_FRA_2020-12-29-part_2022-05-11_10:42:30.0.txt,FISCAL POLICY,B.-In 2021- for each community mentioned in A of this IV- the amount of value added tax resulting from this fraction is equal to the product of the contribution on the added value of companies collected in 2020 in application of 3° of article 1599 bis of the general tax code in its wording prior to this law.
2961,073_FRA_2020-12-29-part_2022-05-11_10:42:30.0.txt,FISCAL POLICY,For each community mentioned in A of this IV- the product of the contribution on the added value of companies received in 2020 is increased by the allocations received in 2020 under the provisions of article L. 4332-9 of the general code of communities territories and minus the deductions incurred under the provisions of the same article L. 4332-9 in its wording prior to this law.
2962,073_FRA_2020-12-29-part_2022-05-11_10:42:30.0.txt,FISCAL POLICY,By way of derogation from the first paragraph of this B- for the Department of Mayotte- the amount of value added tax resulting from this fraction is equal to the product of the contribution on the added value of companies collected in 2020 pursuant to II of the 'article 1586 of the general tax code in its wording prior to this law multiplied by the ratio between 50% and 73-5%.
2963,073_FRA_2020-12-29-part_2022-05-11_10:42:30.0.txt,FISCAL POLICY,C.-As of 2022- for each local authority mentioned in A of this IV- the fraction mentioned in the same A is established by applying to the net product defined in said A a rate defined by the following ratio: 1° In the numerator- the product the contribution on the added value of companies collected in 2020 by the regions - the community of Corsica and the local authorities of Martinique and Guyana in application of 3° of article 1599 bis of the general tax code in its wording prior to this law.
2964,073_FRA_2020-12-29-part_2022-05-11_10:42:30.0.txt,FISCAL POLICY,By way of derogation from the first paragraph of this 1° - for the Department of Mayotte - the product retained is equal to the product of the contribution on the added value of companies collected in 2020 pursuant to II of article 1586 of the general tax code in its wording prior to this law multiplied by the ratio between 50% and 73-5%; 2° In the denominator - the net product of value added tax collected in 2021.
